year_month,variable,value
2020-04,slacklining,3.211111111111144
2020-05,slacklining,1.8111111111111242
2020-06,slacklining,15.41111111111113
2020-07,slacklining,-4.988888888888884
2020-08,slacklining,9.411111111111115
2020-09,slacklining,6.611111111111121
2020-10,slacklining,25.211111111111116
2020-11,slacklining,22.411111111111115
2020-12,slacklining,21.41111111111111
2021-01,slacklining,27.512962962962973
2021-02,slacklining,20.01296296296296
2021-03,slacklining,35.08148148148151
2021-04,slacklining,4.881481481481515
2021-05,slacklining,2.4814814814815023
2021-06,slacklining,23.081481481481504
2021-07,slacklining,-4.318518518518509
2021-08,slacklining,19.08148148148149
2021-09,slacklining,29.281481481481492
2021-10,slacklining,30.881481481481494
2020-03,sledding,-8.48888888888892
2020-04,sledding,-2.088888888888887
2020-05,sledding,-0.6888888888888971
2020-06,sledding,-0.688888888888874
2020-07,sledding,-0.8888888888889035
2020-08,sledding,-0.0888888888888939
2020-09,sledding,1.3111111111111118
2020-10,sledding,1.7111111111111441
2020-11,sledding,-0.08888888888888502
2020-12,sledding,24.51111111111112
2021-01,sledding,28.729629629629656
2021-02,sledding,60.72962962962964
2021-03,sledding,0.48148148148145964
2021-04,sledding,0.8814814814814813
2021-05,sledding,-0.7185185185185254
2021-06,sledding,-0.7185185185185023
2021-07,sledding,1.0814814814814717
2021-08,sledding,-0.11851851851851869
2021-09,sledding,-0.7185185185185183
2021-10,sledding,0.6814814814815175
2020-03,slot car,1.6222222222221987
2020-04,slot car,-0.17777777777778425
2020-05,slot car,6.0222222222222115
2020-06,slot car,9.222222222222225
2020-07,slot car,4.822222222222209
2020-08,slot car,1.0222222222222186
2020-09,slot car,-6.7777777777777715
2020-10,slot car,18.022222222222226
2020-11,slot car,-6.577777777777769
2020-12,slot car,-2.9777777777777743
2021-01,slot car,7.625925925925927
2021-02,slot car,1.9592592592592766
2021-03,slot car,11.896296296296278
2021-04,slot car,9.096296296296288
2021-05,slot car,1.2962962962962834
2021-06,slot car,0.49629629629630045
2021-07,slot car,-6.903703703703712
2021-08,slot car,2.2962962962962905
2021-09,slot car,0.49629629629630045
2021-10,slot car,14.296296296296305
2020-03,smoking meat,5.822222222222209
2020-04,smoking meat,40.022222222222226
2020-05,smoking meat,37.022222222222226
2020-06,smoking meat,20.422222222222224
2020-07,smoking meat,14.222222222222221
2020-08,smoking meat,25.02222222222222
2020-09,smoking meat,10.62222222222222
2020-10,smoking meat,15.222222222222221
2020-11,smoking meat,10.622222222222234
2020-12,smoking meat,16.82222222222221
2021-01,smoking meat,29.592592592592588
2021-02,smoking meat,2.5925925925925952
2021-03,smoking meat,-0.10370370370371518
2021-04,smoking meat,10.096296296296295
2021-05,smoking meat,-2.9037037037037052
2021-06,smoking meat,4.496296296296293
2021-07,smoking meat,10.29629629629629
2021-08,smoking meat,4.096296296296288
2021-09,smoking meat,-9.303703703703704
2021-10,smoking meat,0.2962962962962905
2020-03,snorkeling,-42.344444444444434
2020-04,snorkeling,-55.344444444444434
2020-05,snorkeling,-49.54444444444445
2020-06,snorkeling,-46.14444444444446
2020-07,snorkeling,-55.744444444444454
2020-08,snorkeling,-42.54444444444444
2020-09,snorkeling,-23.54444444444445
2020-10,snorkeling,-25.14444444444446
2020-11,snorkeling,-24.344444444444463
2020-12,snorkeling,-26.544444444444466
2021-01,snorkeling,-32.668518518518525
2021-02,snorkeling,-25.501851851851868
2021-03,snorkeling,-14.725925925925921
2021-04,snorkeling,-11.725925925925921
2021-05,snorkeling,-3.925925925925924
2021-06,snorkeling,-2.5259259259259466
2021-07,snorkeling,-8.12592592592594
2021-08,snorkeling,-15.925925925925924
2021-09,snorkeling,-7.925925925925938
2021-10,snorkeling,-3.5259259259259466
2020-03,snowboarding,-4.777777777777789
2020-04,snowboarding,-1.777777777777784
2020-05,snowboarding,0.4222222222222154
2020-06,snowboarding,0.8222222222222317
2020-07,snowboarding,0.2222222222222161
2020-08,snowboarding,1.0222222222222292
2020-09,snowboarding,-0.5777777777777668
2020-10,snowboarding,-0.7777777777777661
2020-11,snowboarding,-2.9777777777777743
2020-12,snowboarding,2.0222222222222257
2021-01,snowboarding,8.925925925925924
2021-02,snowboarding,0.25925925925927373
2021-03,snowboarding,1.2962962962962816
2021-04,snowboarding,0.2962962962962923
2021-05,snowboarding,0.4962962962962916
2021-06,snowboarding,-0.10370370370369564
2021-07,snowboarding,1.2962962962962905
2021-08,snowboarding,1.0962962962963037
2021-09,snowboarding,-0.5037037037036924
2021-10,snowboarding,0.29629629629630827
2020-03,snowmobiling,-15.500000000000039
2020-04,snowmobiling,-1.899999999999995
2020-05,snowmobiling,-1.3000000000000078
2020-06,snowmobiling,1.3000000000000185
2020-07,snowmobiling,-1.4999999999999858
2020-08,snowmobiling,2.3000000000000185
2020-09,snowmobiling,-0.6999999999999709
2020-10,snowmobiling,4.30000000000004
2020-11,snowmobiling,-1.0999999999999872
2020-12,snowmobiling,12.700000000000017
2021-01,snowmobiling,13.916666666666714
2021-02,snowmobiling,32.416666666666686
2021-03,snowmobiling,6.666666666666629
2021-04,snowmobiling,1.2666666666666728
2021-05,snowmobiling,-1.1333333333333329
2021-06,snowmobiling,1.4666666666666899
2021-07,snowmobiling,-0.3333333333333144
2021-08,snowmobiling,-0.5333333333333101
2021-09,snowmobiling,-2.5333333333332995
2021-10,snowmobiling,4.466666666666708
2020-03,snowshoeing,-9.500000000000021
2020-04,snowshoeing,-1.3000000000000078
2020-05,snowshoeing,1.500000000000007
2020-06,snowshoeing,-0.49999999999997513
2020-07,snowshoeing,0.7000000000000064
2020-08,snowshoeing,-1.7000000000000028
2020-09,snowshoeing,1.700000000000042
2020-10,snowshoeing,1.500000000000039
2020-11,snowshoeing,0.5000000000000036
2020-12,snowshoeing,17.30000000000001
2021-01,snowshoeing,12.716666666666669
2021-02,snowshoeing,20.549999999999997
2021-03,snowshoeing,-3.5333333333333563
2021-04,snowshoeing,0.6666666666666643
2021-05,snowshoeing,0.46666666666667567
2021-06,snowshoeing,0.46666666666669343
2021-07,snowshoeing,2.6666666666666785
2021-08,snowshoeing,-0.7333333333333272
2021-09,snowshoeing,-1.3333333333332895
2021-10,snowshoeing,-3.5333333333332924
2020-03,soapmaking,-20.311111111111117
2020-04,soapmaking,47.288888888888906
2020-05,soapmaking,3.088888888888903
2020-06,soapmaking,-0.7111111111110944
2020-07,soapmaking,55.88888888888889
2020-08,soapmaking,-30.1111111111111
2020-09,soapmaking,39.68888888888891
2020-10,soapmaking,13.288888888888906
2020-11,soapmaking,29.088888888888917
2020-12,soapmaking,13.688888888888904
2021-01,soapmaking,-4.7962962962962905
2021-02,soapmaking,51.53703703703706
2021-03,soapmaking,16.985185185185188
2021-04,soapmaking,-2.4148148148147968
2021-05,soapmaking,-20.6148148148148
2021-06,soapmaking,-10.41481481481479
2021-07,soapmaking,13.185185185185198
2021-08,soapmaking,-6.8148148148148024
2021-09,soapmaking,-15.014814814814791
2021-10,soapmaking,22.585185185185203
2020-03,soccer,-19.85555555555554
2020-04,soccer,-31.455555555555563
2020-05,soccer,-31.65555555555555
2020-06,soccer,-57.45555555555556
2020-07,soccer,-42.05555555555556
2020-08,soccer,-28.255555555555553
2020-09,soccer,-28.25555555555556
2020-10,soccer,-26.255555555555574
2020-11,soccer,-20.65555555555556
2020-12,soccer,-10.055555555555571
2021-01,soccer,-10.931481481481491
2021-02,soccer,-9.764814814814834
2021-03,soccer,-5.407407407407398
2021-04,soccer,-4.00740740740742
2021-05,soccer,-6.207407407407409
2021-06,soccer,-19.007407407407413
2021-07,soccer,13.392592592592592
2021-08,soccer,4.192592592592597
2021-09,soccer,0.19259259259258954
2021-10,soccer,0.19259259259257533
2020-03,social media,-11.355555555555554
2020-04,social media,-10.555555555555543
2020-05,social media,2.8444444444444485
2020-06,social media,10.644444444444446
2020-07,social media,3.0444444444444514
2020-08,social media,-3.555555555555557
2020-09,social media,8.644444444444446
2020-10,social media,-1.1555555555555515
2020-11,social media,8.644444444444431
2020-12,social media,-7.75555555555556
2021-01,social media,12.718518518518522
2021-02,social media,-8.94814814814815
2021-03,social media,-15.007407407407413
2021-04,social media,-14.207407407407402
2021-05,social media,-4.8074074074074105
2021-06,social media,-11.007407407407399
2021-07,social media,-10.607407407407408
2021-08,social media,-13.207407407407402
2021-09,social media,-9.007407407407399
2021-10,social media,19.192592592592604
2020-03,softball,-27.433333333333323
2020-04,softball,-55.833333333333314
2020-05,softball,-79.43333333333334
2020-06,softball,-46.63333333333334
2020-07,softball,-17.03333333333333
2020-08,softball,-13.433333333333323
2020-09,softball,-8.833333333333336
2020-10,softball,-7.0333333333333385
2020-11,softball,-8.633333333333326
2020-12,softball,-6.833333333333332
2021-01,softball,-11.205555555555563
2021-02,softball,-16.03888888888889
2021-03,softball,-12.444444444444443
2021-04,softball,-12.84444444444442
2021-05,softball,-7.444444444444457
2021-06,softball,20.35555555555554
2021-07,softball,7.955555555555556
2021-08,softball,-8.444444444444429
2021-09,softball,-6.8444444444444485
2021-10,softball,-5.044444444444455
2020-03,sourdough,25.255555555555553
2020-04,sourdough,84.45555555555555
2020-05,sourdough,67.85555555555555
2020-06,sourdough,31.855555555555554
2020-07,sourdough,19.855555555555554
2020-08,sourdough,14.655555555555555
2020-09,sourdough,9.855555555555556
2020-10,sourdough,10.255555555555556
2020-11,sourdough,10.055555555555555
2020-12,sourdough,13.055555555555554
2021-01,sourdough,13.498148148148147
2021-02,sourdough,10.331481481481482
2021-03,sourdough,9.540740740740738
2021-04,sourdough,4.7407407407407405
2021-05,sourdough,3.140740740740741
2021-06,sourdough,2.140740740740741
2021-07,sourdough,2.140740740740739
2021-08,sourdough,0.9407407407407398
2021-09,sourdough,0.14074074074074083
2021-10,sourdough,2.540740740740741
2020-03,speed skating,-2.7444444444444427
2020-04,speed skating,-1.7444444444444418
2020-05,speed skating,-1.1444444444444408
2020-06,speed skating,-1.3444444444444414
2020-07,speed skating,-1.5444444444444438
2020-08,speed skating,-1.3444444444444406
2020-09,speed skating,-1.1444444444444404
2020-10,speed skating,-1.344444444444438
2020-11,speed skating,-2.144444444444443
2020-12,speed skating,-2.7444444444444414
2021-01,speed skating,-3.5018518518518453
2021-02,speed skating,-17.668518518518496
2021-03,speed skating,-3.125925925925923
2021-04,speed skating,-2.1259259259259213
2021-05,speed skating,-1.5259259259259204
2021-06,speed skating,-1.725925925925921
2021-07,speed skating,-0.9259259259259234
2021-08,speed skating,-1.7259259259259205
2021-09,speed skating,-1.5259259259259208
2021-10,speed skating,-1.7259259259259174
2020-03,speedcubing,8.644444444444435
2020-04,speedcubing,42.844444444444434
2020-05,speedcubing,-8.155555555555583
2020-06,speedcubing,20.04444444444442
2020-07,speedcubing,9.444444444444429
2020-08,speedcubing,37.04444444444445
2020-09,speedcubing,9.644444444444428
2020-10,speedcubing,11.844444444444434
2020-11,speedcubing,-3.955555555555563
2020-12,speedcubing,20.444444444444436
2021-01,speedcubing,24.618518518518517
2021-02,speedcubing,17.285185185185185
2021-03,speedcubing,20.059259259259246
2021-04,speedcubing,17.259259259259245
2021-05,speedcubing,-4.740740740740769
2021-06,speedcubing,7.459259259259234
2021-07,speedcubing,18.85925925925924
2021-08,speedcubing,52.45925925925926
2021-09,speedcubing,22.059259259259242
2021-10,speedcubing,39.259259259259245
2020-03,squash,1.7666666666666657
2020-04,squash,14.566666666666656
2020-05,squash,19.166666666666657
2020-06,squash,16.96666666666666
2020-07,squash,21.566666666666656
2020-08,squash,16.36666666666666
2020-09,squash,10.56666666666667
2020-10,squash,5.566666666666663
2020-11,squash,-3.633333333333354
2020-12,squash,4.366666666666681
2021-01,squash,-2.57222222222223
2021-02,squash,-0.40555555555556566
2021-03,squash,-0.7777777777777857
2021-04,squash,-0.9777777777777885
2021-05,squash,-0.3777777777777942
2021-06,squash,-0.5777777777777828
2021-07,squash,0.022222222222211485
2021-08,squash,-0.17777777777778425
2021-09,squash,-4.977777777777774
2021-10,squash,-11.977777777777789
2020-03,stamp collecting,-8.599999999999987
2020-04,stamp collecting,-14.79999999999999
2020-05,stamp collecting,7.40000000000002
2020-06,stamp collecting,3.20000000000001
2020-07,stamp collecting,1.200000000000017
2020-08,stamp collecting,5.400000000000013
2020-09,stamp collecting,-12.79999999999999
2020-10,stamp collecting,17.80000000000001
2020-11,stamp collecting,13.000000000000007
2020-12,stamp collecting,14.000000000000014
2021-01,stamp collecting,12.400000000000013
2021-02,stamp collecting,-14.266666666666637
2021-03,stamp collecting,-5.533333333333317
2021-04,stamp collecting,-9.73333333333332
2021-05,stamp collecting,1.4666666666666828
2021-06,stamp collecting,-4.73333333333332
2021-07,stamp collecting,-0.7333333333333059
2021-08,stamp collecting,17.466666666666683
2021-09,stamp collecting,-0.7333333333333201
2021-10,stamp collecting,11.866666666666681
2020-03,stand-up comedy,3.7888888888888914
2020-04,stand-up comedy,10.588888888888889
2020-05,stand-up comedy,1.1888888888888829
2020-06,stand-up comedy,9.388888888888893
2020-07,stand-up comedy,-15.211111111111109
2020-08,stand-up comedy,1.5888888888888886
2020-09,stand-up comedy,-16.41111111111111
2020-10,stand-up comedy,3.188888888888883
2020-11,stand-up comedy,0.5888888888888886
2020-12,stand-up comedy,-1.6111111111111143
2021-01,stand-up comedy,29.120370370370367
2021-02,stand-up comedy,10.953703703703688
2021-03,stand-up comedy,3.2518518518518533
2021-04,stand-up comedy,2.0518518518518505
2021-05,stand-up comedy,42.65185185185185
2021-06,stand-up comedy,-0.14814814814814525
2021-07,stand-up comedy,-13.748148148148147
2021-08,stand-up comedy,27.05185185185185
2021-09,stand-up comedy,12.05185185185185
2021-10,stand-up comedy,26.651851851851845
2020-03,stone skipping,38.51111111111112
2020-04,stone skipping,7.111111111111114
2020-05,stone skipping,24.91111111111112
2020-06,stone skipping,-7.688888888888883
2020-07,stone skipping,3.31111111111111
2020-08,stone skipping,-6.888888888888882
2020-09,stone skipping,11.711111111111109
2020-10,stone skipping,-9.888888888888893
2020-11,stone skipping,14.311111111111117
2020-12,stone skipping,4.111111111111109
2021-01,stone skipping,-2.8703703703703702
2021-02,stone skipping,13.129629629629623
2021-03,stone skipping,17.21481481481482
2021-04,stone skipping,-2.1851851851851833
2021-05,stone skipping,-0.3851851851851791
2021-06,stone skipping,-19.98518518518518
2021-07,stone skipping,-13.985185185185188
2021-08,stone skipping,7.814814814814824
2021-09,stone skipping,-3.585185185185189
2021-10,stone skipping,-11.185185185185187
2020-03,storm chasing,-25.722222222222193
2020-04,storm chasing,6.077777777777818
2020-05,storm chasing,-21.922222222222203
2020-06,storm chasing,-6.122222222222213
2020-07,storm chasing,12.877777777777805
2020-08,storm chasing,12.077777777777793
2020-09,storm chasing,3.0777777777777864
2020-10,storm chasing,-0.7222222222222214
2020-11,storm chasing,14.277777777777793
2020-12,storm chasing,-3.1222222222222236
2021-01,storm chasing,-1.842592592592581
2021-02,storm chasing,5.990740740740758
2021-03,storm chasing,17.3703703703704
2021-04,storm chasing,-9.829629629629586
2021-05,storm chasing,-2.8296296296296077
2021-06,storm chasing,4.970370370370382
2021-07,storm chasing,19.970370370370404
2021-08,storm chasing,25.170370370370385
2021-09,storm chasing,21.170370370370378
2021-10,storm chasing,20.37037037037037
2020-03,storytelling,-10.788888888888877
2020-04,storytelling,-2.188888888888883
2020-05,storytelling,-2.3888888888888857
2020-06,storytelling,-6.588888888888889
2020-07,storytelling,-1.7888888888888772
2020-08,storytelling,-2.7888888888888914
2020-09,storytelling,-9.588888888888889
2020-10,storytelling,-12.988888888888894
2020-11,storytelling,-18.188888888888897
2020-12,storytelling,-9.588888888888889
2021-01,storytelling,-19.587037037037035
2021-02,storytelling,-10.420370370370364
2021-03,storytelling,-4.718518518518508
2021-04,storytelling,-38.11851851851851
2021-05,storytelling,-24.318518518518516
2021-06,storytelling,-7.518518518518519
2021-07,storytelling,-16.7185185185185
2021-08,storytelling,-14.718518518518522
2021-09,storytelling,-10.518518518518519
2021-10,storytelling,-13.91851851851851
2020-03,streaming shows,39.48888888888888
2020-04,streaming shows,56.08888888888888
2020-05,streaming shows,42.88888888888888
2020-06,streaming shows,28.288888888888877
2020-07,streaming shows,28.888888888888886
2020-08,streaming shows,19.688888888888883
2020-09,streaming shows,25.288888888888884
2020-10,streaming shows,17.888888888888886
2020-11,streaming shows,20.688888888888897
2020-12,streaming shows,35.6888888888889
2021-01,streaming shows,31.903703703703712
2021-02,streaming shows,36.23703703703703
2021-03,streaming shows,39.651851851851845
2021-04,streaming shows,35.251851851851846
2021-05,streaming shows,33.05185185185184
2021-06,streaming shows,25.451851851851842
2021-07,streaming shows,21.05185185185185
2021-08,streaming shows,37.85185185185185
2021-09,streaming shows,32.45185185185184
2021-10,streaming shows,29.05185185185185
2020-03,sudoku,9.188888888888883
2020-04,sudoku,9.188888888888883
2020-05,sudoku,0.3888888888888715
2020-06,sudoku,3.3888888888888715
2020-07,sudoku,9.588888888888874
2020-08,sudoku,4.188888888888883
2020-09,sudoku,0.3888888888888715
2020-10,sudoku,2.788888888888877
2020-11,sudoku,-3.211111111111123
2020-12,sudoku,3.188888888888883
2021-01,sudoku,4.68703703703703
2021-02,sudoku,4.18703703703703
2021-03,sudoku,-0.6148148148148209
2021-04,sudoku,5.385185185185179
2021-05,sudoku,-1.4148148148148323
2021-06,sudoku,-0.4148148148148323
2021-07,sudoku,-2.2148148148148294
2021-08,sudoku,4.385185185185179
2021-09,sudoku,3.5851851851851677
2021-10,sudoku,0.9851851851851734
2020-03,sun bathing,-0.7333333333333059
2020-04,sun bathing,5.866666666666667
2020-05,sun bathing,25.666666666666664
2020-06,sun bathing,2.066666666666663
2020-07,sun bathing,6.86666666666666
2020-08,sun bathing,3.866666666666667
2020-09,sun bathing,1.466666666666658
2020-10,sun bathing,3.266666666666648
2020-11,sun bathing,1.4666666666666544
2020-12,sun bathing,-2.33333333333335
2021-01,sun bathing,3.411111111111115
2021-02,sun bathing,8.744444444444422
2021-03,sun bathing,11.955555555555577
2021-04,sun bathing,-0.44444444444444287
2021-05,sun bathing,-9.644444444444446
2021-06,sun bathing,13.75555555555556
2021-07,sun bathing,-5.44444444444445
2021-08,sun bathing,-5.444444444444443
2021-09,sun bathing,-7.844444444444456
2021-10,sun bathing,7.955555555555538
2020-03,surfing,-3.6111111111111
2020-04,surfing,-2.81111111111111
2020-05,surfing,6.588888888888889
2020-06,surfing,4.988888888888887
2020-07,surfing,-4.211111111111109
2020-08,surfing,2.388888888888893
2020-09,surfing,9.588888888888881
2020-10,surfing,7.588888888888889
2020-11,surfing,4.188888888888883
2020-12,surfing,1.7888888888888843
2021-01,surfing,7.3203703703703695
2021-02,surfing,7.820370370370362
2021-03,surfing,6.385185185185193
2021-04,surfing,8.18518518518519
2021-05,surfing,7.585185185185182
2021-06,surfing,10.98518518518518
2021-07,surfing,39.785185185185185
2021-08,surfing,10.385185185185186
2021-09,surfing,5.585185185185175
2021-10,surfing,6.5851851851851855
2020-03,survivalism,0.1888888888889113
2020-04,survivalism,-33.211111111111094
2020-05,survivalism,-0.21111111111108727
2020-06,survivalism,13.588888888888917
2020-07,survivalism,7.388888888888914
2020-08,survivalism,-7.411111111111111
2020-09,survivalism,12.388888888888918
2020-10,survivalism,-26.811111111111103
2020-11,survivalism,-6.611111111111118
2020-12,survivalism,16.988888888888894
2021-01,survivalism,-5.8462962962962735
2021-02,survivalism,-2.6796296296296234
2021-03,survivalism,27.851851851851876
2021-04,survivalism,-27.54814814814813
2021-05,survivalism,27.451851851851877
2021-06,survivalism,4.251851851851885
2021-07,survivalism,4.0518518518518825
2021-08,survivalism,-0.7481481481481467
2021-09,survivalism,10.051851851851886
2021-10,survivalism,-9.148148148148138
2020-03,swimming,-6.622222222222206
2020-04,swimming,-3.62222222222222
2020-05,swimming,10.377777777777787
2020-06,swimming,3.3777777777777658
2020-07,swimming,0.7777777777777999
2020-08,swimming,-10.422222222222224
2020-09,swimming,-0.6222222222222271
2020-10,swimming,-2.222222222222232
2020-11,swimming,-4.222222222222211
2020-12,swimming,-4.222222222222225
2021-01,swimming,-3.7925925925925874
2021-02,swimming,-5.125925925925927
2021-03,swimming,0.437037037037058
2021-04,swimming,3.43703703703704
2021-05,swimming,3.4370370370370438
2021-06,swimming,14.43703703703703
2021-07,swimming,14.837037037037064
2021-08,swimming,-2.3629629629629605
2021-09,swimming,0.43703703703702956
2021-10,swimming,1.8370370370370246
2020-03,table tennis,5.455555555555549
2020-04,table tennis,18.255555555555553
2020-05,table tennis,17.855555555555554
2020-06,table tennis,10.455555555555556
2020-07,table tennis,2.6555555555555515
2020-08,table tennis,-13.144444444444446
2020-09,table tennis,0.2555555555555564
2020-10,table tennis,2.6555555555555586
2020-11,table tennis,2.25555555555556
2020-12,table tennis,-1.9444444444444429
2021-01,table tennis,0.46481481481481524
2021-02,table tennis,0.6314814814814866
2021-03,table tennis,-0.4592592592592659
2021-04,table tennis,1.3407407407407348
2021-05,table tennis,2.9407407407407398
2021-06,table tennis,3.5407407407407376
2021-07,table tennis,50.74074074074073
2021-08,table tennis,10.940740740740736
2021-09,table tennis,6.340740740740742
2021-10,table tennis,4.7407407407407405
2020-03,taekwondo,-13.666666666666664
2020-04,taekwondo,-28.06666666666667
2020-05,taekwondo,-25.866666666666667
2020-06,taekwondo,-22.66666666666667
2020-07,taekwondo,-20.66666666666667
2020-08,taekwondo,-27.066666666666663
2020-09,taekwondo,-10.866666666666667
2020-10,taekwondo,-14.06666666666667
2020-11,taekwondo,-15.266666666666666
2020-12,taekwondo,-13.466666666666669
2021-01,taekwondo,-17.77777777777778
2021-02,taekwondo,-13.777777777777771
2021-03,taekwondo,-11.888888888888886
2021-04,taekwondo,-7.288888888888891
2021-05,taekwondo,-4.088888888888889
2021-06,taekwondo,1.1111111111111072
2021-07,taekwondo,25.111111111111107
2021-08,taekwondo,-6.288888888888891
2021-09,taekwondo,-6.088888888888889
2021-10,taekwondo,-3.2888888888888914
2020-03,tai chi,-16.88888888888887
2020-04,tai chi,-15.48888888888888
2020-05,tai chi,-4.088888888888874
2020-06,tai chi,-4.688888888888883
2020-07,tai chi,-11.48888888888888
2020-08,tai chi,-10.48888888888888
2020-09,tai chi,-12.888888888888886
2020-10,tai chi,-3.8888888888888715
2020-11,tai chi,-6.288888888888877
2020-12,tai chi,42.111111111111114
2021-01,tai chi,-19.470370370370347
2021-02,tai chi,-17.47037037037036
2021-03,tai chi,-11.78518518518517
2021-04,tai chi,-14.385185185185165
2021-05,tai chi,-5.985185185185173
2021-06,tai chi,2.4148148148148323
2021-07,tai chi,-12.385185185185165
2021-08,tai chi,-6.385185185185179
2021-09,tai chi,-3.7851851851851848
2021-10,tai chi,-2.7851851851851706
2020-03,tapestry,-5.13333333333334
2020-04,tapestry,34.66666666666666
2020-05,tapestry,23.666666666666657
2020-06,tapestry,9.666666666666671
2020-07,tapestry,3.8666666666666742
2020-08,tapestry,-3.5333333333333314
2020-09,tapestry,1.4666666666666686
2020-10,tapestry,3.4666666666666686
2020-11,tapestry,-2.7333333333333343
2020-12,tapestry,2.066666666666677
2021-01,tapestry,7.077777777777769
2021-02,tapestry,0.07777777777778283
2021-03,tapestry,-0.44444444444444287
2021-04,tapestry,-5.644444444444446
2021-05,tapestry,-7.644444444444446
2021-06,tapestry,-11.644444444444446
2021-07,tapestry,-16.444444444444457
2021-08,tapestry,-21.84444444444445
2021-09,tapestry,-15.844444444444449
2021-10,tapestry,-15.844444444444449
2020-03,tarot,-0.11111111111111427
2020-04,tarot,0.48888888888889426
2020-05,tarot,3.2888888888888914
2020-06,tarot,-0.3111111111111171
2020-07,tarot,9.888888888888886
2020-08,tarot,9.088888888888889
2020-09,tarot,10.088888888888889
2020-10,tarot,8.488888888888894
2020-11,tarot,6.288888888888891
2020-12,tarot,11.888888888888886
2021-01,tarot,10.270370370370372
2021-02,tarot,10.270370370370358
2021-03,tarot,7.585185185185182
2021-04,tarot,6.1851851851851904
2021-05,tarot,2.9851851851851734
2021-06,tarot,0.3851851851851791
2021-07,tarot,0.5851851851851961
2021-08,tarot,2.7851851851851848
2021-09,tarot,14.785185185185185
2021-10,tarot,0.18518518518519045
2020-03,tattooing,-23.45555555555555
2020-04,tattooing,-12.255555555555546
2020-05,tattooing,-25.65555555555555
2020-06,tattooing,4.74444444444444
2020-07,tattooing,1.3444444444444343
2020-08,tattooing,9.544444444444437
2020-09,tattooing,-1.8555555555555543
2020-10,tattooing,9.944444444444429
2020-11,tattooing,-2.455555555555563
2020-12,tattooing,12.944444444444436
2021-01,tattooing,-0.29814814814815804
2021-02,tattooing,8.868518518518513
2021-03,tattooing,19.792592592592598
2021-04,tattooing,7.992592592592601
2021-05,tattooing,0.5925925925925952
2021-06,tattooing,14.992592592592587
2021-07,tattooing,16.592592592592595
2021-08,tattooing,4.792592592592584
2021-09,tattooing,7.392592592592585
2021-10,tattooing,21.192592592592575
2020-03,taxidermy,-7.044444444444451
2020-04,taxidermy,-3.444444444444464
2020-05,taxidermy,-3.2444444444444542
2020-06,taxidermy,0.55555555555555
2020-07,taxidermy,-2.0444444444444514
2020-08,taxidermy,1.7555555555555529
2020-09,taxidermy,-0.8444444444444414
2020-10,taxidermy,1.3555555555555614
2020-11,taxidermy,6.155555555555566
2020-12,taxidermy,11.555555555555557
2021-01,taxidermy,-1.285185185185199
2021-02,taxidermy,0.38148148148148664
2021-03,taxidermy,-0.45925925925926947
2021-04,taxidermy,-0.8592592592592752
2021-05,taxidermy,-0.6592592592592723
2021-06,taxidermy,0.14074074074073906
2021-07,taxidermy,1.5407407407407376
2021-08,taxidermy,-3.659259259259258
2021-09,taxidermy,2.7407407407407476
2021-10,taxidermy,5.940740740740743
2020-03,television,3.5222222222222257
2020-04,television,18.922222222222224
2020-05,television,10.322222222222223
2020-06,television,8.322222222222223
2020-07,television,11.722222222222232
2020-08,television,54.92222222222223
2020-09,television,10.522222222222226
2020-10,television,11.12222222222222
2020-11,television,4.522222222222226
2020-12,television,10.12222222222222
2021-01,television,0.5759259259259295
2021-02,television,6.409259259259265
2021-03,television,8.829629629629629
2021-04,television,10.229629629629628
2021-05,television,9.629629629629633
2021-06,television,9.629629629629633
2021-07,television,13.029629629629643
2021-08,television,10.229629629629638
2021-09,television,8.829629629629636
2021-10,television,10.429629629629634
2020-03,tennis,-22.499999999999986
2020-04,tennis,-25.10000000000001
2020-05,tennis,-18.299999999999997
2020-06,tennis,-17.300000000000004
2020-07,tennis,-24.1
2020-08,tennis,-26.099999999999994
2020-09,tennis,-16.099999999999994
2020-10,tennis,1.6999999999999886
2020-11,tennis,-4.500000000000007
2020-12,tennis,-4.499999999999993
2021-01,tennis,-18.98333333333335
2021-02,tennis,2.8499999999999943
2021-03,tennis,-9.399999999999984
2021-04,tennis,-2.000000000000014
2021-05,tennis,-2.1999999999999957
2021-06,tennis,5.799999999999997
2021-07,tennis,1.0
2021-08,tennis,-12.0
2021-09,tennis,4.0
2021-10,tennis,2.79999999999999
2020-03,tether car,-31.955555555555563
2020-04,tether car,-27.35555555555557
2020-05,tether car,-7.555555555555557
2020-06,tether car,-20.955555555555563
2020-07,tether car,-41.155555555555566
2020-08,tether car,-30.155555555555566
2020-09,tether car,-5.155555555555566
2020-10,tether car,-0.3555555555555685
2020-11,tether car,-7.155555555555566
2020-12,tether car,-21.35555555555557
2021-01,tether car,-31.98148148148148
2021-02,tether car,-24.648148148148167
2021-03,tether car,-28.474074074074082
2021-04,tether car,-38.87407407407409
2021-05,tether car,-16.074074074074076
2021-06,tether car,-43.47407407407408
2021-07,tether car,-35.674074074074085
2021-08,tether car,7.325925925925915
2021-09,tether car,-27.674074074074085
2021-10,tether car,-45.87407407407409
2020-03,thrifting,-0.46666666666666856
2020-04,thrifting,-13.666666666666671
2020-05,thrifting,-3.26666666666668
2020-06,thrifting,-2.066666666666677
